id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,target_default
5648071,35000.0,35000.0,35000.0, 60 months,22.47,976.04,E,E5,North Dallas Surgical Specialists,1 year,OWN,135000.0,Source Verified,2013-06-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5648071, ,credit_card,Debt refinance,751xx,TX,14.93,0.0,Jan-1993,685.0,689.0,0.0,37.0,74.0,14.0,0.0,12148.0,94.9,49.0,f,0.0,0.0,58746.7257600026,58746.73,35000.0,23746.73,0.0,0.0,0.0,Jun-2018,975.83,Apr-2019,Jul-2018,644.0,640.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,294333.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,12800.0,1.0,0.0,1.0,5.0,22641.0,477.0,95.5,0.0,0.0,248.0,142.0,18.0,11.0,3.0,55.0,37.0,7.0,37.0,1.0,6.0,8.0,6.0,8.0,32.0,9.0,14.0,8.0,14.0,0.0,0.0,0.0,2.0,94.0,100.0,0.0,0.0,357993.0,111940.0,10600.0,158635.0,N,Cash,N,0
8384908,12375.0,12375.0,12375.0, 60 months,24.5,359.61,F,F3,Forklift Driver,10+ years,RENT,45000.0,Verified,2013-10-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8384908, ,debt_consolidation,creditcardpayoffs,974xx,OR,15.87,0.0,Jul-2001,670.0,674.0,0.0,28.0,103.0,13.0,1.0,10067.0,67.6,23.0,w,0.0,0.0,8681.23,8681.23,2452.48,4380.11,0.0,1848.64,166.3776,Jun-2015,359.61,Apr-2019,Oct-2016,514.0,510.0,1.0,28.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,23578.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,14900.0,1.0,0.0,1.0,6.0,2143.0,2144.0,75.9,0.0,0.0,79.0,147.0,5.0,5.0,0.0,17.0,37.0,8.0,33.0,1.0,5.0,9.0,6.0,10.0,4.0,12.0,18.0,9.0,13.0,0.0,0.0,0.0,3.0,95.5,33.3,1.0,0.0,29668.0,23578.0,8900.0,14768.0,N,Cash,N,1
114516463,3600.0,3600.0,3600.0, 36 months,7.07,111.28,A,A2,HR Assistant,10+ years,MORTGAGE,45000.0,Not Verified,2017-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114516463, ,home_improvement,Home improvement,331xx,FL,18.56,0.0,Nov-1992,725.0,729.0,0.0,31.0,74.0,13.0,0.0,5326.0,22.6,28.0,w,1694.12,1694.12,2222.77,2222.77,1905.88,316.89,0.0,0.0,0.0,Mar-2019,111.28,Apr-2019,Mar-2019,714.0,710.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,194620.0,3.0,1.0,2.0,4.0,2.0,34087.0,99.0,0.0,1.0,911.0,68.0,23600.0,2.0,5.0,3.0,6.0,17693.0,4478.0,26.6,0.0,0.0,107.0,296.0,18.0,2.0,3.0,37.0,37.0,3.0,33.0,0.0,3.0,5.0,6.0,10.0,10.0,11.0,15.0,6.0,13.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,213807.0,39413.0,6100.0,34530.0,N,Cash,N,0
133983454,10000.0,10000.0,10000.0, 60 months,16.46,245.64,C,C5,Loan Officer,10+ years,MORTGAGE,80000.0,Verified,2018-05-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=133983454, ,other,Other,485xx,MI,10.31,0.0,Nov-2002,710.0,714.0,0.0,31.0,100.0,13.0,1.0,8705.0,41.7,18.0,w,7707.65,7707.65,3447.26,3447.26,2292.35,1154.91,0.0,0.0,0.0,Mar-2019,245.64,Apr-2019,Mar-2019,729.0,725.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,138249.0,0.0,2.0,0.0,1.0,19.0,18132.0,86.0,2.0,3.0,3236.0,64.0,20900.0,1.0,0.0,1.0,4.0,10635.0,5061.0,46.2,0.0,0.0,143.0,186.0,7.0,7.0,2.0,7.0,37.0,8.0,33.0,0.0,3.0,9.0,4.0,5.0,4.0,10.0,12.0,9.0,13.0,0.0,0.0,0.0,2.0,100.0,25.0,1.0,0.0,158600.0,26837.0,9400.0,21200.0,N,Cash,N,0
2634948,6000.0,6000.0,6000.0, 36 months,11.14,196.84,B,B2,Stonybrook Hospital,2 years,MORTGAGE,88000.0,Not Verified,2013-01-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2634948,"  Borrower added on 01/08/13 > When you are in desperate need of cash and there's no one to turn to, lenders like Lending Club is the best route to go. No hidden agendas, just cut to the point.<br>",debt_consolidation,Other Business,117xx,NY,17.37,0.0,Dec-2004,680.0,684.0,1.0,46.0,74.0,9.0,0.0,17343.0,91.3,19.0,f,0.0,0.0,7085.829099260201,7085.83,6000.0,1085.83,0.0,0.0,0.0,Jan-2016,196.42,Apr-2019,Mar-2019,679.0,675.0,0.0,48.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,240085.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,19000.0,1.0,0.0,1.0,3.0,30011.0,1057.0,94.3,0.0,0.0,82.0,98.0,3.0,3.0,5.0,3.0,46.0,0.0,46.0,2.0,4.0,4.0,4.0,8.0,3.0,6.0,11.0,4.0,9.0,0.0,0.0,0.0,2.0,84.0,100.0,0.0,0.0,264954.0,33054.0,18400.0,21254.0,N,Cash,N,0
112695733,8000.0,8000.0,8000.0, 36 months,16.02,281.34,C,C5,Claims Manager,10+ years,MORTGAGE,88000.0,Source Verified,2017-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112695733, ,debt_consolidation,Debt consolidation,312xx,GA,28.6,0.0,Jan-2005,700.0,704.0,0.0,54.0,74.0,20.0,0.0,5333.0,25.8,38.0,w,0.0,0.0,9518.6842360368,9518.68,8000.0,1518.68,0.0,0.0,0.0,Dec-2018,5031.48,Apr-2019,Jan-2019,689.0,685.0,0.0,54.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,194630.0,3.0,10.0,4.0,5.0,6.0,124964.0,133.0,5.0,7.0,1574.0,114.0,20700.0,4.0,3.0,8.0,13.0,9732.0,9988.0,28.1,0.0,0.0,150.0,142.0,2.0,2.0,2.0,2.0,77.0,0.0,77.0,5.0,4.0,6.0,4.0,6.0,24.0,9.0,12.0,6.0,20.0,0.0,0.0,0.0,10.0,89.2,0.0,0.0,0.0,180289.0,130297.0,13900.0,94113.0,N,Cash,N,0
96405553,20800.0,20800.0,20800.0, 36 months,6.99,642.15,A,A2,INFOSEC Engineer,< 1 year,MORTGAGE,240000.0,Source Verified,2017-01-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=96405553, ,credit_card,Credit card refinancing,226xx,VA,16.17,0.0,Nov-2000,720.0,724.0,0.0,26.0,74.0,13.0,0.0,27630.0,70.8,29.0,w,6220.88,6220.88,16647.75,16647.75,14579.12,2068.63,0.0,0.0,0.0,Mar-2019,642.15,Apr-2019,Mar-2019,714.0,710.0,0.0,26.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,454534.0,1.0,7.0,1.0,3.0,6.0,140039.0,73.0,0.0,2.0,6510.0,72.0,39000.0,0.0,6.0,3.0,5.0,34964.0,2490.0,72.3,0.0,0.0,124.0,194.0,14.0,6.0,3.0,76.0,37.0,3.0,33.0,1.0,1.0,5.0,1.0,5.0,15.0,5.0,11.0,5.0,13.0,0.0,0.0,0.0,1.0,93.1,0.0,0.0,0.0,524926.0,167669.0,9000.0,169101.0,N,Cash,N,0
132826867,25000.0,25000.0,25000.0, 60 months,12.13,557.76,B,B5,Project Manager,10+ years,MORTGAGE,142992.0,Verified,2018-05-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132826867, ,medical,Medical expenses,754xx,TX,4.67,1.0,Jul-2001,705.0,709.0,1.0,4.0,74.0,13.0,0.0,1804.0,2.6,48.0,w,21806.92,21806.92,5560.75,5560.75,3193.08,2367.67,0.0,0.0,0.0,Mar-2019,557.76,Apr-2019,Mar-2019,739.0,735.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,229381.0,4.0,2.0,6.0,6.0,3.0,25333.0,76.0,0.0,3.0,1010.0,26.0,70700.0,3.0,2.0,11.0,12.0,17645.0,43696.0,4.0,0.0,0.0,177.0,202.0,15.0,3.0,5.0,39.0,37.0,3.0,33.0,0.0,2.0,2.0,4.0,4.0,28.0,10.0,15.0,2.0,13.0,0.0,0.0,0.0,7.0,97.9,0.0,0.0,0.0,308829.0,27137.0,45500.0,33329.0,N,Cash,N,0
143808059,6000.0,6000.0,6000.0, 36 months,11.8,198.72,B,B4,Customer Service Representative ,3 years,MORTGAGE,39000.0,Not Verified,2018-11-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143808059, ,other,Other,337xx,FL,11.51,0.0,Oct-2013,675.0,679.0,0.0,31.0,74.0,8.0,0.0,3492.0,22.7,13.0,w,5432.82,5432.82,794.89,794.89,567.18,227.71,0.0,0.0,0.0,Mar-2019,198.72,Apr-2019,Mar-2019,664.0,660.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,130.0,6798.0,0.0,1.0,0.0,0.0,44.0,3306.0,25.0,0.0,2.0,1320.0,24.0,15400.0,0.0,0.0,1.0,2.0,850.0,4204.0,36.3,0.0,0.0,61.0,52.0,20.0,20.0,0.0,20.0,37.0,4.0,33.0,0.0,3.0,5.0,4.0,5.0,2.0,7.0,11.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,28450.0,6798.0,6600.0,13050.0,N,Cash,N,0
143622334,10000.0,10000.0,10000.0, 36 months,8.81,317.12,A,A5,Mechanic,1 year,MORTGAGE,120000.0,Not Verified,2018-11-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143622334, ,debt_consolidation,Debt consolidation,378xx,TN,7.38,0.0,Jan-2011,715.0,719.0,0.0,31.0,74.0,7.0,0.0,6160.0,33.8,30.0,w,9014.4,9014.4,1258.69,1258.69,985.6,273.09,0.0,0.0,0.0,Mar-2019,317.12,Apr-2019,Mar-2019,764.0,760.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,212122.0,1.0,2.0,1.0,3.0,7.0,28353.0,83.0,1.0,1.0,4761.0,66.0,18200.0,0.0,10.0,3.0,5.0,30303.0,12040.0,33.8,0.0,0.0,91.0,94.0,4.0,4.0,1.0,4.0,37.0,7.0,33.0,0.0,4.0,4.0,4.0,7.0,19.0,4.0,10.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,232450.0,34513.0,18200.0,34250.0,N,Cash,N,0
21241191,18000.0,18000.0,18000.0, 60 months,13.98,418.65,C,C3,HR MGR,10+ years,OWN,60000.0,Not Verified,2014-07-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21241191, ,debt_consolidation,Debt consolidation,750xx,TX,20.52,0.0,Jun-1996,735.0,739.0,3.0,42.0,74.0,13.0,0.0,16018.0,52.2,46.0,w,0.0,0.0,15071.4,15071.4,9279.28,5792.12,0.0,0.0,0.0,Jul-2017,418.65,Apr-2019,Mar-2019,614.0,610.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,319480.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,30700.0,1.0,0.0,1.0,3.0,29044.0,9182.0,63.6,0.0,0.0,140.0,217.0,0.0,0.0,7.0,0.0,37.0,0.0,42.0,0.0,4.0,4.0,6.0,11.0,15.0,10.0,23.0,4.0,13.0,0.0,0.0,0.0,3.0,97.8,40.0,0.0,0.0,371610.0,37952.0,25200.0,36861.0,N,Cash,N,1
141016435,4000.0,4000.0,4000.0, 36 months,16.91,142.44,C,C5,Pharmacy manager,10+ years,MORTGAGE,138000.0,Verified,2018-09-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141016435, ,home_improvement,Home improvement,917xx,CA,19.8,0.0,Nov-2006,695.0,699.0,0.0,31.0,74.0,16.0,0.0,37219.0,78.9,23.0,w,3412.88,3412.88,897.12,897.12,587.12,310.0,0.0,0.0,0.0,Mar-2019,142.44,Apr-2019,Mar-2019,704.0,700.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,568734.0,2.0,2.0,1.0,1.0,5.0,55865.0,48.0,2.0,3.0,9459.0,66.0,47200.0,1.0,0.0,0.0,5.0,35546.0,3452.0,86.5,0.0,0.0,125.0,142.0,5.0,5.0,1.0,24.0,37.0,20.0,33.0,0.0,7.0,13.0,7.0,7.0,6.0,13.0,16.0,13.0,16.0,0.0,0.0,0.0,3.0,100.0,71.4,0.0,0.0,610793.0,93084.0,25500.0,74614.0,N,Cash,N,0
42303252,35000.0,35000.0,35000.0, 60 months,12.29,783.7,C,C1,ENGINEERING DESIGNER,10+ years,OWN,160000.0,Verified,2015-03-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=42303252, ,credit_card,Credit card refinancing,774xx,TX,14.18,0.0,Sep-1998,695.0,699.0,0.0,31.0,74.0,10.0,0.0,31459.0,66.5,18.0,w,8806.75,8806.75,37569.81,37569.81,26193.25,11376.56,0.0,0.0,0.0,Mar-2019,783.7,Apr-2019,Mar-2019,714.0,710.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,129.0,62035.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,47300.0,1.0,0.0,1.0,1.0,6204.0,15841.0,66.5,0.0,0.0,170.0,197.0,62.0,21.0,0.0,63.0,37.0,5.0,33.0,0.0,5.0,5.0,6.0,6.0,9.0,6.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,101372.0,62035.0,47300.0,48370.0,N,Cash,N,0
135472203,25000.0,25000.0,25000.0, 36 months,11.05,819.07,B,B4,Truckdriver ,< 1 year,MORTGAGE,52000.0,Source Verified,2018-06-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=135472203, ,house,Home buying,282xx,NC,0.76,1.0,Dec-2005,690.0,694.0,0.0,20.0,74.0,3.0,0.0,329.0,4.0,6.0,w,19500.78,19500.78,7356.28,7356.28,5499.22,1857.06,0.0,0.0,0.0,Mar-2019,819.07,Apr-2019,Mar-2019,689.0,685.0,0.0,27.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,347.0,72433.0,0.0,0.0,0.0,0.0,13.0,0.0,72.0,0.0,1.0,321.0,4.0,8300.0,0.0,1.0,0.0,1.0,24144.0,7971.0,4.0,0.0,0.0,130.0,143.0,17.0,17.0,1.0,34.0,37.0,17.0,33.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,117100.0,329.0,8300.0,0.0,N,Cash,N,0
115488524,4000.0,4000.0,4000.0, 36 months,14.08,136.87,C,C3,EDI Analyst,4 years,MORTGAGE,43200.0,Source Verified,2017-08-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115488524, ,debt_consolidation,Debt consolidation,194xx,PA,15.17,3.0,Oct-2005,685.0,689.0,1.0,18.0,74.0,10.0,0.0,2968.0,74.2,18.0,w,0.0,0.0,4642.445624025,4642.45,4000.0,642.45,0.0,0.0,0.0,Jan-2019,2455.66,Apr-2019,Jan-2019,609.0,605.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,129798.0,0.0,4.0,0.0,1.0,17.0,15267.0,53.0,0.0,0.0,1981.0,55.0,4000.0,1.0,0.0,1.0,1.0,14422.0,832.0,78.1,0.0,0.0,142.0,137.0,33.0,17.0,1.0,33.0,19.0,0.0,19.0,0.0,2.0,2.0,4.0,5.0,7.0,5.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,77.8,66.7,0.0,0.0,150645.0,18235.0,3800.0,28918.0,N,Cash,N,0
62266641,6000.0,6000.0,6000.0, 36 months,13.99,205.04,C,C4,Student Data Generalist - Registrar,10+ years,RENT,37000.0,Source Verified,2015-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62266641, ,other,Other,358xx,AL,13.95,0.0,Dec-2001,670.0,674.0,0.0,31.0,76.0,14.0,1.0,7707.0,64.8,21.0,w,0.0,0.0,7341.314747114399,7341.31,6000.0,1341.31,0.0,0.0,0.0,Aug-2018,611.68,Apr-2019,Aug-2018,654.0,650.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,49320.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,11900.0,1.0,0.0,1.0,6.0,3794.0,324.0,94.7,0.0,0.0,166.0,141.0,6.0,2.0,0.0,24.0,37.0,2.0,31.0,0.0,3.0,7.0,3.0,4.0,5.0,12.0,16.0,7.0,14.0,0.0,0.0,0.0,2.0,95.2,100.0,1.0,0.0,54907.0,49320.0,6100.0,43007.0,N,Cash,N,0
84606628,3925.0,3925.0,3925.0, 36 months,12.79,131.86,C,C1,Teacher,10+ years,MORTGAGE,50000.0,Not Verified,2016-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84606628, ,car,Car financing,230xx,VA,4.3,1.0,Apr-1992,665.0,669.0,1.0,15.0,53.0,12.0,1.0,666.0,4.0,33.0,f,0.0,0.0,3989.9400003066,3989.94,3925.0,64.94,0.0,0.0,0.0,Aug-2016,3992.73,Apr-2019,Jan-2018,664.0,660.0,0.0,15.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,156352.0,2.0,1.0,1.0,1.0,9.0,1875.0,67.0,3.0,5.0,448.0,13.0,16500.0,0.0,0.0,2.0,6.0,14214.0,10905.0,5.2,0.0,0.0,9.0,291.0,4.0,4.0,6.0,4.0,15.0,4.0,15.0,5.0,2.0,3.0,4.0,19.0,1.0,10.0,25.0,3.0,11.0,0.0,0.0,1.0,4.0,81.8,0.0,1.0,0.0,169650.0,2541.0,11500.0,2800.0,N,Cash,N,0
137964279,15000.0,15000.0,15000.0, 36 months,11.55,495.0,B,B4,MEDICAL ASSISTANT,9 years,MORTGAGE,35000.0,Not Verified,2018-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137964279, ,debt_consolidation,Debt consolidation,334xx,FL,54.08,0.0,Mar-2004,715.0,719.0,1.0,31.0,74.0,14.0,0.0,12464.0,33.9,33.0,w,12474.31,12474.31,3469.82,3469.82,2525.69,944.13,0.0,0.0,0.0,Mar-2019,495.0,Apr-2019,Mar-2019,654.0,650.0,0.0,44.0,1.0,Joint App,100000.0,24.28,Not Verified,0.0,0.0,65313.0,0.0,4.0,2.0,2.0,12.0,52849.0,84.0,0.0,1.0,6752.0,66.0,36800.0,3.0,0.0,4.0,4.0,4665.0,10675.0,43.2,0.0,0.0,127.0,173.0,21.0,12.0,1.0,21.0,37.0,3.0,33.0,0.0,3.0,6.0,4.0,5.0,19.0,10.0,13.0,6.0,14.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,99558.0,65313.0,18800.0,62758.0,N,Cash,N,0
91122960,8000.0,8000.0,8000.0, 36 months,15.99,281.22,C,C5,Finance ,10+ years,RENT,50000.0,Verified,2016-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91122960, ,debt_consolidation,Debt consolidation,461xx,IN,24.48,0.0,Oct-2004,680.0,684.0,0.0,64.0,68.0,6.0,3.0,10788.0,81.1,14.0,f,0.0,0.0,9850.0070290494,9850.01,8000.0,1850.01,0.0,0.0,0.0,Oct-2018,3635.3,Apr-2019,Nov-2018,634.0,630.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,81.0,38132.0,0.0,2.0,0.0,2.0,16.0,27344.0,79.0,0.0,1.0,4250.0,80.0,13300.0,2.0,0.0,0.0,3.0,6355.0,1315.0,86.4,0.0,0.0,137.0,64.0,20.0,16.0,3.0,34.0,37.0,20.0,33.0,0.0,3.0,4.0,3.0,3.0,7.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,92.3,66.7,2.0,1.0,47835.0,38132.0,9700.0,34535.0,N,Cash,N,0
114973305,4000.0,4000.0,4000.0, 36 months,13.59,135.92,C,C2,Teacher,< 1 year,RENT,27040.0,Verified,2017-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114973305, ,other,Other,300xx,GA,28.27,2.0,May-2006,670.0,674.0,0.0,13.0,74.0,8.0,0.0,3646.0,51.4,45.0,w,1923.43,1923.43,2715.46,2715.46,2076.57,638.89,0.0,0.0,0.0,Mar-2019,135.92,Apr-2019,Mar-2019,579.0,575.0,0.0,13.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,146063.0,0.0,3.0,1.0,1.0,7.0,142417.0,81.0,2.0,3.0,1186.0,74.0,7100.0,2.0,0.0,5.0,4.0,18258.0,2082.0,53.7,0.0,0.0,134.0,131.0,9.0,7.0,0.0,9.0,31.0,3.0,16.0,17.0,3.0,4.0,3.0,4.0,37.0,5.0,8.0,4.0,8.0,0.0,0.0,1.0,3.0,52.3,0.0,0.0,0.0,154232.0,146063.0,4500.0,147132.0,N,Cash,N,0
55942091,14500.0,14500.0,14500.0, 36 months,13.33,490.88,C,C3,Civil Engineering Specialist 2,2 years,MORTGAGE,65000.0,Verified,2015-08-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55942091, ,debt_consolidation,Debt consolidation,973xx,OR,17.13,0.0,Dec-2004,660.0,664.0,0.0,36.0,74.0,10.0,0.0,13493.0,87.1,22.0,f,0.0,0.0,16976.3351596363,16976.34,14500.0,2476.34,0.0,0.0,0.0,Mar-2017,7968.57,Apr-2019,Sep-2018,679.0,675.0,0.0,36.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,248729.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,15500.0,1.0,0.0,1.0,7.0,24873.0,506.0,96.0,0.0,0.0,127.0,79.0,11.0,3.0,1.0,11.0,37.0,11.0,33.0,0.0,3.0,4.0,3.0,7.0,9.0,4.0,12.0,4.0,10.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,254126.0,47920.0,12500.0,34545.0,N,Cash,N,0
140317996,40000.0,40000.0,40000.0, 60 months,6.11,775.36,A,A1,Professor,7 years,MORTGAGE,280000.0,Not Verified,2018-09-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=140317996, ,debt_consolidation,Debt consolidation,208xx,MD,7.8,0.0,Aug-1997,700.0,704.0,0.0,31.0,74.0,14.0,0.0,101006.0,55.9,27.0,w,36525.88,36525.88,4638.58,4638.58,3474.12,1164.46,0.0,0.0,0.0,Mar-2019,775.36,Apr-2019,Mar-2019,719.0,715.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,783380.0,0.0,2.0,0.0,1.0,19.0,54143.0,72.0,1.0,2.0,22882.0,56.0,180700.0,1.0,0.0,0.0,3.0,55956.0,79694.0,55.9,0.0,0.0,253.0,241.0,12.0,12.0,2.0,12.0,37.0,19.0,33.0,0.0,9.0,9.0,11.0,14.0,10.0,11.0,15.0,9.0,14.0,0.0,0.0,0.0,1.0,100.0,54.5,0.0,0.0,1004885.0,155149.0,180700.0,81665.0,N,DirectPay,N,0
57084490,20000.0,20000.0,20000.0, 36 months,12.29,667.06,C,C1,rehab coordinator,10+ years,MORTGAGE,80000.0,Not Verified,2015-08-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57084490, ,debt_consolidation,Debt consolidation,934xx,CA,27.9,1.0,Sep-1994,695.0,699.0,1.0,22.0,74.0,7.0,0.0,20709.0,82.2,18.0,w,0.0,0.0,11351.76,11351.76,7453.21,2606.0,0.0,1292.55,232.659,Nov-2016,734.03,Apr-2019,Jun-2017,564.0,560.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,268579.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,25200.0,1.0,0.0,1.0,2.0,38368.0,4491.0,82.2,0.0,0.0,141.0,250.0,7.0,7.0,3.0,7.0,44.0,5.0,44.0,0.0,4.0,4.0,4.0,5.0,8.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,2.0,88.9,75.0,0.0,0.0,347078.0,87539.0,25200.0,101878.0,N,Cash,N,1
59199872,21000.0,21000.0,21000.0, 36 months,12.29,700.42,C,C1,Assistant Principal,10+ years,RENT,67000.0,Verified,2015-08-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59199872, ,renewable_energy,Green loan,361xx,AL,17.38,0.0,Oct-2001,695.0,699.0,2.0,31.0,74.0,8.0,0.0,14929.0,58.5,21.0,w,0.0,0.0,24251.0797613123,24251.08,21000.0,3251.08,0.0,0.0,0.0,Apr-2017,11622.02,Apr-2019,Mar-2019,709.0,705.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,33043.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,25500.0,1.0,0.0,1.0,3.0,4130.0,661.0,94.3,0.0,0.0,155.0,166.0,2.0,2.0,0.0,120.0,37.0,2.0,33.0,0.0,2.0,3.0,2.0,5.0,7.0,6.0,14.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,51360.0,33043.0,11600.0,25860.0,N,Cash,N,0
